date,split,Appliances,lights,T1,T2,T_out,RH_1,RH_out,Windspeed,svm_score,svm_severity,svm_category,svm_flag,if_category,if_flag,if_score,if_severity,concordance
2016-02-18 02:10:00,train,50,0,20.533333333333296,18.5,-0.216666666666667,35.56,86.8333333333333,4.8333333333333295,-0.759486313079651,41.18,normal,0,normal,0,0.3977655043652463,7.64,normal
2016-02-18 02:20:00,train,50,0,20.5,18.39,-0.333333333333333,35.6266666666667,86.6666666666667,4.66666666666667,-0.8247011480874393,22.92,normal,0,normal,0,0.4009656785279878,11.14,normal
2016-02-18 02:30:00,train,60,0,20.5,18.39,-0.45,35.7,86.5,4.5,-0.8993852543057279,5.66,normal,0,normal,0,0.4001623844170942,10.21,normal
2016-02-18 02:40:00,train,50,0,20.4266666666667,18.323333333333295,-0.566666666666667,35.6266666666667,86.3333333333333,4.3333333333333295,-0.7906041152772938,33.0,normal,0,normal,0,0.4036808008898648,14.51,normal
2016-02-18 02:50:00,train,60,0,20.39,18.29,-0.683333333333333,35.59,86.1666666666667,4.16666666666667,-0.873964514353246,9.78,normal,0,normal,0,0.3960481038528433,5.9,normal
2016-02-18 03:00:00,train,40,0,20.39,18.29,-0.8,35.6633333333333,86.0,4.0,-0.7025288218811367,52.76,normal,0,normal,0,0.4070401207859647,18.69,normal
2016-02-18 03:10:00,train,40,0,20.3566666666667,18.2,-0.933333333333333,35.7,86.5,3.8333333333333295,-0.7717990220378481,38.06,normal,0,normal,0,0.4024564092115746,13.15,normal
2016-02-18 03:20:00,train,30,0,20.29,18.2,-1.06666666666667,35.7,87.0,3.6666666666666705,-0.7729221270348376,37.77,normal,0,normal,0,0.4038748097783993,14.73,normal
2016-02-18 03:30:00,train,30,0,20.26,18.1,-1.2,35.7,87.5,3.5,-0.6963532369798653,53.72,normal,0,normal,0,0.3987983154625829,8.75,normal
2016-02-18 03:40:00,train,50,0,20.2,18.1,-1.33333333333333,35.7,88.0,3.3333333333333295,-0.8476766283293349,16.17,normal,0,normal,0,0.3926895327680104,3.08,normal
2016-02-18 03:50:00,train,50,0,20.2,18.0,-1.46666666666667,35.7,88.5,3.16666666666667,-0.747723718211269,44.24,normal,0,normal,0,0.408615398095607,20.72,normal
2016-02-18 04:00:00,train,60,0,20.1333333333333,18.0,-1.6,35.7,89.0,3.0,-0.6827389100050745,55.68,normal,0,normal,0,0.4000480400480922,10.09,normal
2016-02-18 04:10:00,train,70,0,20.1,18.0,-1.45,35.7,88.1666666666667,3.16666666666667,-0.8883692525317295,7.24,normal,0,normal,0,0.388874121038044,1.2,normal
2016-02-18 04:20:00,train,50,0,20.1,18.0,-1.3,35.7,87.3333333333333,3.3333333333333295,-0.8942374174277796,6.4,normal,0,normal,0,0.3850373969482757,0.32,normal
2016-02-18 04:30:00,train,50,0,20.066666666666695,17.9633333333333,-1.15,35.76,86.5,3.5,-0.8192496882666869,24.52,normal,0,normal,0,0.3908023149743476,2.07,normal
2016-02-18 04:40:00,train,50,0,20.0,17.89,-1.0,35.7,85.6666666666667,3.6666666666666705,-0.7948966295849178,31.78,normal,0,normal,0,0.3964518600731812,6.29,normal
2016-02-18 04:50:00,train,60,0,20.0,17.79,-0.85,35.7,84.8333333333333,3.8333333333333295,-0.7818190057509691,35.44,normal,0,normal,0,0.4075739989286004,19.43,normal
2016-02-18 05:00:00,train,50,0,20.0,17.79,-0.7,35.7,84.0,4.0,-0.836770708014998,19.24,normal,0,normal,0,0.4050615780899441,16.25,normal
2016-02-18 05:10:00,train,60,0,19.9266666666667,17.79,-0.733333333333333,35.7,84.1666666666667,3.8333333333333295,-0.855444301589106,14.16,normal,0,normal,0,0.3954112901204899,5.34,normal
2016-02-18 05:20:00,train,60,0,19.9266666666667,17.79,-0.766666666666667,35.7,84.3333333333333,3.6666666666666705,-0.8938168110808604,6.48,normal,0,normal,0,0.3936517331262078,3.77,normal
2016-02-18 05:30:00,train,40,0,19.89,17.73,-0.8,35.76,84.5,3.5,-0.7260390781790294,48.6,normal,0,normal,0,0.4049584890911342,16.12,normal
2016-02-18 05:40:00,train,40,0,19.89,17.7,-0.8333333333333329,35.76,84.6666666666667,3.3333333333333295,-0.7764013181676106,36.77,normal,0,normal,0,0.3980280774753476,7.94,normal
2016-02-18 05:50:00,train,30,0,19.79,17.7,-0.866666666666667,35.7,84.8333333333333,3.16666666666667,-0.7379334314697088,46.37,normal,0,normal,0,0.4050304405304921,16.21,normal
2016-02-18 06:00:00,train,30,0,19.79,17.6666666666667,-0.9,35.79,85.0,3.0,-0.7996040637898254,30.31,normal,0,normal,0,0.4023061182294648,12.95,normal
2016-02-18 06:10:00,train,60,0,19.79,17.6,-0.7833333333333331,35.79,85.0,3.0,-0.8245466342636523,22.99,normal,0,normal,0,0.4071825402216599,18.87,normal
2016-02-18 06:20:00,train,50,0,19.76,17.6666666666667,-0.666666666666667,35.79,85.0,3.0,-0.868384206657526,11.03,normal,0,normal,0,0.4159267476718907,30.57,normal
2016-02-18 06:30:00,train,60,0,19.7,17.6,-0.55,35.79,85.0,3.0,-0.7802448646439035,35.84,normal,0,normal,0,0.4137592013499651,27.93,normal
2016-02-18 06:40:00,train,50,0,19.7,17.6,-0.43333333333333296,35.8266666666667,85.0,3.0,-0.8233627724791743,23.31,normal,0,normal,0,0.408323721152512,20.41,normal
2016-02-18 06:50:00,train,60,0,19.7,17.6,-0.316666666666667,35.9,85.0,3.0,-0.790624996933242,32.97,normal,0,normal,0,0.4280327801720864,44.73,normal
2016-02-18 07:00:00,train,60,10,19.6666666666667,17.5,-0.2,35.9,85.0,3.0,-0.4726704044512249,75.34,normal,0,normal,0,0.4530286069707946,69.27,normal
2016-02-18 07:10:00,train,50,10,19.6666666666667,17.5,-0.133333333333333,35.9666666666667,84.6666666666667,3.16666666666667,-0.724309936033037,49.03,normal,0,normal,0,0.4499278981457583,66.56,normal
2016-02-18 07:20:00,train,80,0,19.6666666666667,17.5,-0.0666666666666667,36.1633333333333,84.3333333333333,3.3333333333333295,-0.838527946751205,18.79,normal,0,normal,0,0.4429765915590817,60.4,normal
2016-02-18 07:30:00,train,70,10,19.6,17.5,0.0,36.09,84.0,3.5,-0.5807425695380266,67.02,normal,0,normal,0,0.4536683613974306,69.75,normal
2016-02-18 07:40:00,train,50,0,19.6,17.5,0.0666666666666667,36.1566666666667,83.6666666666667,3.6666666666666705,-0.8028455380701955,29.34,normal,0,normal,0,0.4460284460421408,63.35,normal
2016-02-18 07:50:00,train,30,0,19.6,17.5,0.133333333333333,36.363333333333294,83.3333333333333,3.8333333333333295,-0.8058279037596912,28.46,normal,0,normal,0,0.4455877586699825,62.92,normal
2016-02-18 08:00:00,train,40,0,19.6,17.5,0.2,36.26,83.0,4.0,-0.8328104889995875,20.25,normal,0,normal,0,0.447450826391549,64.55,normal
2016-02-18 08:10:00,train,40,20,19.6,17.5,0.25,36.1266666666667,82.6666666666667,4.0,-0.1460013590464433,91.12,low,0,normal,0,0.468835045053239,80.56,normal
2016-02-18 08:20:00,train,50,20,19.6,17.6,0.3,36.06,82.3333333333333,4.0,-0.4091979206202876,79.75,normal,0,normal,0,0.4653953602666505,78.48,normal
2016-02-18 08:30:00,train,60,10,19.6,17.525,0.35,35.9333333333333,82.0,4.0,-0.5720871346939964,67.66,normal,0,normal,0,0.4600594377961799,74.95,normal
2016-02-18 08:40:00,train,50,0,19.5,17.5,0.4,35.8333333333333,81.6666666666667,4.0,-0.5261182659677692,71.36,normal,0,normal,0,0.4437735467597257,61.17,normal
2016-02-18 08:50:00,train,170,0,19.5,17.5,0.45,35.7,81.3333333333333,4.0,-0.4318037785588975,78.22,normal,0,normal,0,0.4522393544757686,68.7,normal
2016-02-18 09:00:00,train,270,0,19.5,17.5,0.5,35.9,81.0,4.0,-0.7047311840885464,52.44,normal,0,normal,0,0.4556232399283999,71.46,normal
2016-02-18 09:10:00,train,70,0,19.5,17.5,0.6,35.8633333333333,80.6666666666667,4.0,-0.5195862018145148,71.85,normal,0,normal,0,0.4400486739661297,57.48,normal
2016-02-18 09:20:00,train,90,30,19.5,17.5666666666667,0.7,35.79,80.3333333333333,4.0,0.25548753945483615,98.4,mid,1,low,1,0.4900338027750339,90.86,both
2016-02-18 09:30:00,train,90,20,19.5,17.6333333333333,0.8,35.76,80.0,4.0,-0.2715087739168063,86.8,normal,0,normal,0,0.4570510234292974,72.6,normal
2016-02-18 09:40:00,train,260,20,19.5,17.7,0.9,35.7,79.6666666666667,4.0,-0.4920951392066071,73.87,normal,0,normal,0,0.475595839150553,84.35,normal
2016-02-18 09:50:00,train,150,20,19.5,17.79,1.0,35.59,79.3333333333333,4.0,-0.21321882945305348,89.0,normal,0,normal,0,0.4544812236245941,70.38,normal
2016-02-18 10:00:00,train,80,30,19.5,17.8566666666667,1.1,35.59,79.0,4.0,-0.3174943716404419,85.08,normal,0,normal,0,0.4681396520007126,80.07,normal
2016-02-18 10:10:00,train,60,20,19.5,17.89,1.25,35.4,78.1666666666667,4.0,-0.25902779123777653,87.3,normal,0,normal,0,0.4505163969214833,67.15,normal
2016-02-18 10:20:00,train,60,20,19.566666666666695,17.9633333333333,1.4,35.3266666666667,77.3333333333333,4.0,-0.6630732872057312,58.44,normal,0,normal,0,0.4509086956764014,67.56,normal
2016-02-18 10:30:00,train,70,20,19.6,18.033333333333296,1.55,35.29,76.5,4.0,-0.8094158136418921,27.41,normal,0,normal,0,0.4414535311935093,58.95,normal
2016-02-18 10:40:00,train,50,20,19.6,18.1666666666667,1.7,35.29,75.6666666666667,4.0,-0.8698125000355756,10.69,normal,0,normal,0,0.4485242676762153,65.45,normal
2016-02-18 10:50:00,train,130,30,19.7,18.23,1.85,35.3633333333333,74.8333333333333,4.0,-0.6284509872372317,62.51,normal,0,normal,0,0.4731778439677652,82.99,normal
2016-02-18 11:00:00,train,540,20,19.7,18.29,2.0,35.43,74.0,4.0,0.11829939440844872,97.51,mid,1,low,1,0.4891513348949242,90.51,both
2016-02-18 11:10:00,train,510,20,19.7,18.4266666666667,2.11666666666667,36.16,73.5,4.0,-0.19951664306312344,89.54,normal,0,low,1,0.4975623901599831,93.06,if_only
2016-02-18 11:20:00,train,200,20,19.76,18.566666666666695,2.2333333333333294,36.9,73.0,4.0,-0.04682481359870261,93.44,low,0,normal,0,0.4860191792685863,89.32,normal
2016-02-18 11:30:00,train,200,30,19.823333333333295,18.6333333333333,2.35,37.0666666666667,72.5,4.0,-0.23719587039001144,88.11,normal,0,normal,0,0.4853238748886578,89.09,normal
2016-02-18 11:40:00,train,180,20,19.963333333333296,18.7,2.4666666666666694,37.66,72.0,4.0,-0.5172185967618914,72.0,normal,0,normal,0,0.4685367074556924,80.32,normal
2016-02-18 11:50:00,train,190,20,20.0,18.76,2.5833333333333295,38.59,71.5,4.0,-0.5531995731265158,69.19,normal,0,normal,0,0.4696322698692659,81.03,normal
2016-02-18 12:00:00,train,100,20,20.066666666666695,18.79,2.7,38.863333333333294,71.0,4.0,-0.4545816420223252,76.57,normal,0,normal,0,0.4769807117623731,85.13,normal
2016-02-18 12:10:00,train,240,20,20.1,18.79,2.81666666666667,38.395,70.6666666666667,4.3333333333333295,-0.7426036188687906,45.31,normal,0,normal,0,0.4685151409982699,80.29,normal
2016-02-18 12:20:00,train,140,20,20.1333333333333,18.823333333333295,2.93333333333333,38.2966666666667,70.3333333333333,4.66666666666667,-0.9957213826097513,0.7,normal,0,normal,0,0.4511012728382205,67.74,normal
2016-02-18 12:30:00,train,100,30,20.2,18.89,3.05,37.89,70.0,5.0,-0.41833996309342725,79.14,normal,0,normal,0,0.456081559880751,71.86,normal
2016-02-18 12:40:00,train,90,20,20.29,18.89,3.16666666666667,37.6333333333333,69.6666666666667,5.3333333333333295,-0.7328455043374147,47.39,normal,0,normal,0,0.4367615471724164,54.0,normal
2016-02-18 12:50:00,train,70,20,20.29,18.89,3.28333333333333,37.433333333333294,69.3333333333333,5.66666666666667,-0.9104913935034686,4.44,normal,0,normal,0,0.4394354644054277,56.89,normal
2016-02-18 13:00:00,train,70,30,20.29,18.89,3.4,36.9,69.0,6.0,-0.4186261376227298,79.12,normal,0,normal,0,0.4509295803929883,67.59,normal
2016-02-18 13:10:00,train,60,20,20.29,18.89,3.4,36.5666666666667,69.5,5.8333333333333295,-0.7798354406181918,35.99,normal,0,normal,0,0.4333871333277074,50.31,normal
2016-02-18 13:20:00,train,60,20,20.39,18.89,3.4,37.1233333333333,70.0,5.66666666666667,-0.8099180565437347,27.19,normal,0,normal,0,0.4399180443083681,57.37,normal
2016-02-18 13:30:00,train,70,0,20.323333333333295,18.89,3.4,36.59666666666671,70.5,5.5,-0.17116459777949822,90.36,low,0,normal,0,0.4391098594887551,56.48,normal
2016-02-18 13:40:00,train,50,0,20.39,18.79,3.4,36.19333333333329,71.0,5.3333333333333295,-0.5732276572482788,67.58,normal,0,normal,0,0.4406063022125636,57.98,normal
2016-02-18 13:50:00,train,50,0,20.39,18.79,3.4,35.8,71.5,5.16666666666667,-0.2815350076665615,86.5,normal,0,normal,0,0.4400580319247765,57.49,normal
2016-02-18 14:00:00,train,50,0,20.39,18.79,3.4,35.4,72.0,5.0,-0.19048597974444004,89.87,normal,0,normal,0,0.4364402450405444,53.69,normal
2016-02-18 14:10:00,train,40,0,20.463333333333296,18.79,3.45,35.1266666666667,72.0,4.8333333333333295,-0.46510560523559286,75.83,normal,0,normal,0,0.4347675218605972,51.77,normal
2016-02-18 14:20:00,train,50,0,20.5,18.79,3.5,34.93,72.0,4.66666666666667,-0.49219600100890104,73.86,normal,0,normal,0,0.4306772933543263,47.43,normal
2016-02-18 14:30:00,train,40,0,20.5,18.79,3.55,34.6566666666667,72.0,4.5,-0.5890338304631224,66.27,normal,0,normal,0,0.4307668447079146,47.53,normal
2016-02-18 14:40:00,train,20,0,20.5,18.79,3.6,34.4666666666667,72.0,4.3333333333333295,-0.60336065021577,64.89,normal,0,normal,0,0.4225355415949525,38.71,normal
2016-02-18 14:50:00,train,40,0,20.4266666666667,18.79,3.65,34.3266666666667,72.0,4.16666666666667,-0.6807739557065899,56.01,normal,0,normal,0,0.4169607518973221,31.91,normal
2016-02-18 15:00:00,train,20,0,20.39,18.73,3.7,34.1633333333333,72.0,4.0,-0.6909021293006139,54.48,normal,0,normal,0,0.415000834101029,29.51,normal
2016-02-18 15:10:00,train,40,0,20.39,18.7,3.6,34.09,73.6666666666667,3.8333333333333295,-0.7092749854557405,51.63,normal,0,normal,0,0.4204685404887057,36.42,normal
2016-02-18 15:20:00,train,50,0,20.39,18.6333333333333,3.5,34.0,75.3333333333333,3.6666666666666705,-0.6994124725064557,53.31,normal,0,normal,0,0.4230517537349169,39.27,normal
2016-02-18 15:30:00,train,40,0,20.29,18.6,3.4,33.9666666666667,77.0,3.5,-0.6744833140250373,56.98,normal,0,normal,0,0.4132634881902881,27.21,normal
2016-02-18 15:40:00,train,50,0,20.29,18.6,3.3,33.9,78.6666666666667,3.3333333333333295,-0.692553350077691,54.24,normal,0,normal,0,0.413505648384905,27.53,normal
2016-02-18 15:50:00,train,50,0,20.26,18.566666666666695,3.2,33.8633333333333,80.3333333333333,3.16666666666667,-0.6510666542940795,59.93,normal,0,normal,0,0.421861328437725,37.99,normal
2016-02-18 16:00:00,train,40,0,20.2,18.5,3.1,33.79,82.0,3.0,-0.6495985852378365,60.11,normal,0,normal,0,0.4205883838478262,36.58,normal
2016-02-18 16:10:00,train,50,0,20.2,18.5,3.1,33.79,81.5,2.8333333333333295,-0.7266550020917619,48.45,normal,0,normal,0,0.4119303672759576,25.32,normal
2016-02-18 16:20:00,train,50,0,20.1333333333333,18.4266666666667,3.1,33.79,81.0,2.66666666666667,-0.6893631006486092,54.66,normal,0,normal,0,0.4128886678559454,26.66,normal
2016-02-18 16:30:00,train,80,10,20.066666666666695,18.39,3.1,33.79,80.5,2.5,-0.4995945981215828,73.34,normal,0,normal,0,0.4361732011290216,53.31,normal
2016-02-18 16:40:00,train,90,0,20.0,18.39,3.1,33.79,80.0,2.3333333333333295,-0.7896681540559329,33.25,normal,0,normal,0,0.4207734182252941,36.87,normal
2016-02-18 16:50:00,train,80,0,20.0,18.39,3.1,33.9,79.5,2.16666666666667,-0.8192637616618097,24.51,normal,0,normal,0,0.4110023916106967,24.02,normal
2016-02-18 17:00:00,train,100,0,20.0,18.323333333333295,3.1,33.9666666666667,79.0,2.0,-0.7566124973546944,42.06,normal,0,normal,0,0.4163865053787858,31.17,normal
2016-02-18 17:10:00,train,100,0,20.0,18.36,2.9833333333333294,34.1266666666667,80.1666666666667,2.0,-0.8028725111832613,29.32,normal,0,normal,0,0.4106864033491024,23.61,normal
2016-02-18 17:20:00,train,80,0,20.0,18.6333333333333,2.86666666666667,34.26,81.3333333333333,2.0,-0.809565579867646,27.35,normal,0,normal,0,0.4268321987805404,43.54,normal
2016-02-18 17:30:00,train,80,0,19.89,18.6333333333333,2.75,34.4333333333333,82.5,2.0,-0.8060271483643695,28.4,normal,0,normal,0,0.4241527353731238,40.49,normal
2016-02-18 17:40:00,train,70,0,19.89,18.6,2.63333333333333,34.56,83.6666666666667,2.0,-0.8414288375157211,17.98,normal,0,normal,0,0.4223867110190822,38.5,normal
2016-02-18 17:50:00,train,70,0,19.89,18.533333333333296,2.5166666666666706,34.6266666666667,84.8333333333333,2.0,-0.8015811251507936,29.75,normal,0,normal,0,0.4246476553532718,40.94,normal
2016-02-18 18:00:00,train,80,0,19.89,18.533333333333296,2.4,34.6266666666667,86.0,2.0,-0.4075419207304889,79.89,normal,0,normal,0,0.4216038743614696,37.72,normal
2016-02-18 18:10:00,train,90,0,20.0,18.6,2.36666666666667,34.7,86.3333333333333,2.16666666666667,-0.48500689856822166,74.43,normal,0,normal,0,0.4234929824766947,39.7,normal
2016-02-18 18:20:00,train,80,0,20.0,18.6,2.3333333333333295,34.7,86.6666666666667,2.3333333333333295,-0.43720055793711676,77.78,normal,0,normal,0,0.4265805744203538,43.27,normal
2016-02-18 18:30:00,train,160,0,20.033333333333296,18.7,2.3,34.7666666666667,87.0,2.5,-0.41966663356189526,79.06,normal,0,normal,0,0.4444312521261504,61.71,normal
2016-02-18 18:40:00,train,440,0,20.1,18.7,2.2666666666666706,34.9,87.3333333333333,2.66666666666667,-0.32235706678646836,84.92,normal,0,normal,0,0.4663107328265845,79.08,normal
2016-02-18 18:50:00,train,230,0,20.1,18.79,2.2333333333333294,34.9666666666667,87.6666666666667,2.8333333333333295,-0.3765798125312998,81.76,normal,0,normal,0,0.4368383101305691,54.08,normal
2016-02-18 19:00:00,train,260,0,20.1333333333333,18.8566666666667,2.2,35.4333333333333,88.0,3.0,-0.5258178267881979,71.41,normal,0,normal,0,0.4387329855699898,56.07,normal
2016-02-18 19:10:00,train,180,10,20.26,18.89,2.11666666666667,36.36,89.1666666666667,2.8333333333333295,-0.3198167036682622,85.0,normal,0,normal,0,0.4681933018428882,80.1,normal
2016-02-18 19:20:00,train,100,10,20.323333333333295,18.89,2.03333333333333,37.2266666666667,90.3333333333333,2.66666666666667,-0.5577384432671866,68.85,normal,0,normal,0,0.4559552443269371,71.72,normal
2016-02-18 19:30:00,train,90,0,20.463333333333296,19.0,1.95,37.9666666666667,91.5,2.5,-0.43295646747373806,78.1,normal,0,normal,0,0.4690330572697351,80.73,normal
2016-02-18 19:40:00,train,90,0,20.5,19.0,1.86666666666667,36.9,92.6666666666667,2.3333333333333295,-0.28090529786590035,86.53,normal,0,normal,0,0.4700076756892152,81.28,normal
2016-02-18 19:50:00,train,90,0,20.5,19.1,1.78333333333333,36.5666666666667,93.8333333333333,2.16666666666667,-0.5704700949591801,67.8,normal,0,normal,0,0.4554588679761155,71.25,normal
2016-02-18 20:00:00,train,80,10,20.533333333333296,19.1,1.7,36.29,95.0,2.0,-0.5463846833233073,69.69,normal,0,normal,0,0.4432814432951664,60.69,normal
2016-02-18 20:10:00,train,70,10,20.6,19.2,1.63333333333333,36.29,95.0,2.0,-0.6859685692658242,55.23,normal,0,normal,0,0.4338055380524605,50.66,normal
2016-02-18 20:20:00,train,70,30,20.6333333333333,19.2,1.56666666666667,36.4666666666667,95.0,2.0,-0.20253977659544176,89.42,normal,0,normal,0,0.4773645843920309,85.34,normal
2016-02-18 20:30:00,train,70,20,20.6333333333333,19.2,1.5,36.2666666666667,95.0,2.0,-0.11099234557199056,92.06,low,0,normal,0,0.4505694642014723,67.19,normal
2016-02-18 20:40:00,train,100,20,20.6,19.2,1.43333333333333,36.0,95.0,2.0,-0.4938759792594165,73.75,normal,0,normal,0,0.4523713693095181,68.8,normal
2016-02-18 20:50:00,train,90,10,20.6666666666667,19.323333333333295,1.36666666666667,36.0,95.0,2.0,0.03813405809763781,96.82,mid,1,normal,0,0.4431080432244011,60.54,svm_only
2016-02-18 21:00:00,train,80,10,20.73,19.39,1.3,36.0,95.0,2.0,-0.46605575175061853,75.73,normal,0,normal,0,0.4403253963247081,57.72,normal
2016-02-18 21:10:00,train,80,0,20.8566666666667,19.533333333333296,1.26666666666667,36.0,95.3333333333333,2.0,-0.4086220104112408,79.8,normal,0,normal,0,0.4428625656069829,60.29,normal
2016-02-18 21:20:00,train,90,0,20.9266666666667,19.6975,1.23333333333333,35.8633333333333,95.6666666666667,2.0,-0.15793362973129144,90.74,low,0,normal,0,0.4513370625123363,67.92,normal
2016-02-18 21:30:00,train,80,0,21.066666666666695,19.79,1.2,35.79,96.0,2.0,-0.4805012918915681,74.81,normal,0,normal,0,0.4458358608293488,63.15,normal
2016-02-18 21:40:00,train,90,10,21.1,19.89,1.16666666666667,35.6633333333333,96.3333333333333,2.0,-0.38976044304498236,80.97,normal,0,normal,0,0.4428215064610557,60.25,normal
2016-02-18 21:50:00,train,90,0,21.175,19.963333333333296,1.13333333333333,35.5675,96.6666666666667,2.0,-0.743795015672073,45.0,normal,0,normal,0,0.4356030558535279,52.76,normal
2016-02-18 22:00:00,train,80,0,21.26,20.0,1.1,35.56,97.0,2.0,-0.6753604441920478,56.79,normal,0,normal,0,0.4254719269944153,41.97,normal
2016-02-18 22:10:00,train,80,0,21.29,20.066666666666695,1.06666666666667,35.4666666666667,97.0,2.0,-0.6858017610460696,55.27,normal,0,normal,0,0.4218990160646158,38.05,normal
2016-02-18 22:20:00,train,80,10,21.3566666666667,20.1,1.03333333333333,35.4,97.0,2.0,-0.6784245939461506,56.37,normal,0,normal,0,0.4341424539057152,51.05,normal
2016-02-18 22:30:00,train,60,0,21.323333333333295,20.1666666666667,1.0,35.29,97.0,2.0,-0.8448899744119676,16.99,normal,0,normal,0,0.4275085344732993,44.19,normal
2016-02-18 22:40:00,train,40,20,21.39,20.1333333333333,0.966666666666667,35.23,97.0,2.0,-0.1956304171077221,89.68,normal,0,normal,0,0.4689677228824961,80.67,normal
2016-02-18 22:50:00,train,30,20,21.39,20.2,0.933333333333333,35.2,97.0,2.0,-0.19637593442458257,89.64,normal,0,normal,0,0.4508030691185469,67.43,normal
2016-02-18 23:00:00,train,30,0,21.39,20.1666666666667,0.9,35.1266666666667,97.0,2.0,-0.21611851469432408,88.88,normal,0,normal,0,0.4477692968631624,64.85,normal
2016-02-18 23:10:00,train,60,0,21.39,20.1,0.8,35.09,97.3333333333333,1.8333333333333297,-0.36922241555376467,82.24,normal,0,normal,0,0.4465929381539378,63.78,normal
2016-02-18 23:20:00,train,50,0,21.323333333333295,20.0,0.7,35.09,97.6666666666667,1.66666666666667,-0.36415964570217896,82.53,normal,0,normal,0,0.4475752311523541,64.68,normal
2016-02-18 23:30:00,train,40,0,21.29,20.0,0.6,35.1266666666667,98.0,1.5,-0.5952545311816193,65.72,normal,0,normal,0,0.4351460923391775,52.2,normal
2016-02-18 23:40:00,train,50,0,21.29,19.963333333333296,0.5,35.2,98.3333333333333,1.33333333333333,-0.5415657578642241,70.09,normal,0,normal,0,0.4299017732191894,46.67,normal
2016-02-18 23:50:00,train,50,0,21.29,19.89,0.4,35.2,98.6666666666667,1.16666666666667,-0.5533252554555887,69.17,normal,0,normal,0,0.42337948001905,39.55,normal
2016-02-19 00:00:00,train,40,0,21.29,19.79,0.3,35.26,99.0,1.0,-0.7406744862588082,45.74,normal,0,normal,0,0.418214214158436,33.53,normal
2016-02-19 00:10:00,train,50,10,21.2,19.79,0.266666666666667,35.2,99.0,1.0,-0.5959786687504864,65.66,normal,0,normal,0,0.4301468024997569,46.93,normal
2016-02-19 00:20:00,train,50,0,21.2,19.7,0.233333333333333,35.26,99.0,1.0,-0.592783568682451,66.03,normal,0,normal,0,0.4115119340172416,24.73,normal
2016-02-19 00:30:00,train,60,0,21.1,19.625,0.2,35.3266666666667,99.0,1.0,-0.7075526917422796,51.98,normal,0,normal,0,0.4117448344106258,25.04,normal
2016-02-19 00:40:00,train,50,0,21.1,19.533333333333296,0.166666666666667,35.4,99.0,1.0,-0.7077499483197478,51.95,normal,0,normal,0,0.4115882255286665,24.86,normal
2016-02-19 00:50:00,train,20,0,21.1,19.5,0.133333333333333,35.5,99.0,1.0,-0.6464052485658844,60.54,normal,0,normal,0,0.4148042604076358,29.27,normal
2016-02-19 01:00:00,train,30,0,21.033333333333296,19.4266666666667,0.1,35.5,99.0,1.0,-0.7426780928769936,45.28,normal,0,normal,0,0.4078351591209608,19.75,normal
2016-02-19 01:10:00,train,20,0,21.0,19.39,0.133333333333333,35.5,99.0,1.0,-0.7255983364809184,48.73,normal,0,normal,0,0.4083042600719702,20.38,normal
2016-02-19 01:20:00,train,40,0,21.0,19.323333333333295,0.166666666666667,35.59,99.0,1.0,-0.8284535180535879,21.66,normal,0,normal,0,0.3975522877001624,7.43,normal
2016-02-19 01:30:00,train,50,0,20.9266666666667,19.26,0.2,35.6633333333333,99.0,1.0,-0.8164066692502416,25.24,normal,0,normal,0,0.3992062775791432,9.19,normal
2016-02-19 01:40:00,train,50,10,20.89,19.2,0.233333333333333,35.73,99.0,1.0,-0.6347773251707689,61.87,normal,0,normal,0,0.4153368909191322,29.88,normal
2016-02-19 01:50:00,train,50,0,20.89,19.1666666666667,0.266666666666667,35.79,99.0,1.0,-0.8263763280134517,22.37,normal,0,normal,0,0.400160428675662,10.2,normal
2016-02-19 02:00:00,train,50,0,20.79,19.1,0.3,35.79,99.0,1.0,-0.8011439371275273,29.9,normal,0,normal,0,0.4007122225361647,10.9,normal
2016-02-19 02:10:00,train,50,0,20.79,19.066666666666695,0.333333333333333,35.79,99.0,1.16666666666667,-0.5141921318349809,72.25,normal,0,normal,0,0.4134769388039885,27.49,normal
2016-02-19 02:20:00,train,40,0,20.76,19.0,0.366666666666667,35.9,99.0,1.33333333333333,-0.7951627218631145,31.7,normal,0,normal,0,0.4153141625046402,29.85,normal
2016-02-19 02:30:00,train,50,0,20.7,18.963333333333296,0.4,35.9,99.0,1.5,-0.8627924421073436,12.2,normal,0,normal,0,0.401854280043966,12.3,normal
2016-02-19 02:40:00,train,40,0,20.7,18.89,0.43333333333333296,35.9,99.0,1.66666666666667,-0.7996521397408007,30.28,normal,0,normal,0,0.4047801714045362,15.89,normal
2016-02-19 02:50:00,train,40,0,20.7,18.823333333333295,0.46666666666666706,35.9,99.0,1.8333333333333297,-0.7368857489268084,46.57,normal,0,normal,0,0.4027354048145986,13.47,normal
2016-02-19 03:00:00,train,50,0,20.6,18.823333333333295,0.5,35.8266666666667,99.0,2.0,-0.794341088317501,31.94,normal,0,normal,0,0.3994242935143455,9.41,normal
2016-02-19 03:10:00,train,40,10,20.6,18.76,0.5166666666666672,35.9,99.0,2.0,-0.5877682253632057,66.4,normal,0,normal,0,0.4286017548295925,45.4,normal
2016-02-19 03:20:00,train,30,0,20.5,18.7,0.533333333333333,35.9,99.0,2.0,-0.538495083946267,70.33,normal,0,normal,0,0.409618659630849,22.02,normal
